call_id,issue_type,call_duration_seconds,duration_ratio,num_turns,transcript_text,csat_score,csat_range,resolution_status,repeat_contact,emotional_arc,duration_ordinal,intent_account,intent_billing,intent_complaint,intent_delivery,intent_login,intent_network,intent_payment,intent_refund,intent_subscription,intent_technical,talk_time_ratio,interruption_count,resolution_flag,avg_agent_words,avg_customer_words,mean_sentiment,last_20_sentiment,std_sentiment,empathy_density,apology_count,transfer_count,duration_deviation
1006,delivery,353,0.7,45,Turn 1: CUSTOMER: please check again | Turn 2: AGENT: I understand your frustration | Turn 3: CUSTOMER: can you please help me | Turn 4: AGENT: we will fix this | Turn 5: CUSTOMER: I called yesterday also | Turn 6: AGENT: let me check that for you | Turn 7: CUSTOMER: can you please help me | Turn 8: AGENT: I understand your frustration | Turn 9: CUSTOMER: I called yesterday also | Turn 10: AGENT: your issue is important to us | Turn 11: CUSTOMER: this is annoying honestly | Turn 12: AGENT: glad to help | Turn 13: CUSTOMER: thanks that solved it | Turn 14: AGENT: we are working on it | Turn 15: CUSTOMER: this makes no sense | Turn 16: AGENT: thank you for your patience | Turn 17: CUSTOMER: finally someone answered | Turn 18: AGENT: I appreciate your patience | Turn 19: CUSTOMER: nothing is working | Turn 20: AGENT: we will fix this | Turn 21: CUSTOMER: still confused | Turn 22: AGENT: we will fix this | Turn 23: CUSTOMER: finally someone answered | Turn 24: AGENT: glad to help | Turn 25: CUSTOMER: finally someone answered | Turn 26: AGENT: is there anything else | Turn 27: CUSTOMER: thanks for the support | Turn 28: AGENT: thank you for your patience | Turn 29: CUSTOMER: third time calling | Turn 30: AGENT: we are working on it | Turn 31: CUSTOMER: thanks for the support | Turn 32: AGENT: your issue is important to us | Turn 33: CUSTOMER: I don't understand the problem | Turn 34: AGENT: we will fix this | Turn 35: CUSTOMER: this makes no sense | Turn 36: AGENT: I am looking into your issue | Turn 37: CUSTOMER: please check again | Turn 38: AGENT: I appreciate your patience | Turn 39: CUSTOMER: please check again | Turn 40: AGENT: I can help you with that | Turn 41: CUSTOMER: okay that helps | Turn 42: AGENT: this should work now | Turn 43: CUSTOMER: can you please help me | Turn 44: AGENT: is there anything else | Turn 45: CUSTOMER: this should not happen,1,low,unresolved,1.0,fall,0,False,False,False,True,False,False,False,False,False,False,0.489,12,0,5.55,4.65,0.1677,0.2883,0.3118,0.182,0,0,-0.6629
2229,login,377,0.94,41,Turn 1: CUSTOMER: can you please help me | Turn 2: AGENT: sorry for the trouble | Turn 3: CUSTOMER: third time calling | Turn 4: AGENT: we are working on it | Turn 5: CUSTOMER: thanks for the support | Turn 6: AGENT: thank you for calling | Turn 7: CUSTOMER: okay that helps | Turn 8: AGENT: I will resolve this for you | Turn 9: CUSTOMER: this is really frustrating | Turn 10: AGENT: I understand your frustration | Turn 11: CUSTOMER: I am getting upset now | Turn 12: AGENT: thank you for calling | Turn 13: CUSTOMER: nothing is working | Turn 14: AGENT: we will fix this | Turn 15: CUSTOMER: I am getting upset now | Turn 16: AGENT: I completely understand | Turn 17: CUSTOMER: finally someone answered | Turn 18: AGENT: we are working on it | Turn 19: CUSTOMER: nothing is working | Turn 20: AGENT: happy to resolve this | Turn 21: CUSTOMER: can you please help me | Turn 22: AGENT: sorry for the trouble | Turn 23: CUSTOMER: please check again | Turn 24: AGENT: I apologize for the inconvenience | Turn 25: CUSTOMER: still confused | Turn 26: AGENT: I understand your frustration | Turn 27: CUSTOMER: this keeps happening | Turn 28: AGENT: is there anything else | Turn 29: CUSTOMER: this is taking too long | Turn 30: AGENT: let me verify your details | Turn 31: CUSTOMER: this keeps happening | Turn 32: AGENT: glad to help | Turn 33: CUSTOMER: this is taking too long | Turn 34: AGENT: I will escalate this | Turn 35: CUSTOMER: please check again | Turn 36: AGENT: I appreciate your patience | Turn 37: CUSTOMER: nothing is working | Turn 38: AGENT: I am looking into your issue | Turn 39: CUSTOMER: still confused | Turn 40: AGENT: we are working on it | Turn 41: CUSTOMER: this is really frustrating,4,high,resolved,1.0,rise,0,False,False,False,False,True,False,False,False,False,False,0.488,15,0,5.35,4.57,0.0365,-0.0101,0.3555,0.2,2,0,-0.44
88,subscription,453,0.9,27,Turn 1: CUSTOMER: please check again | Turn 2: AGENT: let me check that for you | Turn 3: CUSTOMER: please check again | Turn 4: AGENT: I appreciate your patience | Turn 5: CUSTOMER: thanks for the support | Turn 6: AGENT: please hold for a moment | Turn 7: CUSTOMER: why is this happening again | Turn 8: AGENT: please hold for a moment | Turn 9: CUSTOMER: this should not happen | Turn 10: AGENT: I apologize for the inconvenience | Turn 11: CUSTOMER: really appreciate your help | Turn 12: AGENT: we will fix this | Turn 13: CUSTOMER: this is taking too long | Turn 14: AGENT: we will fix this | Turn 15: CUSTOMER: this makes no sense | Turn 16: AGENT: we will fix this | Turn 17: CUSTOMER: okay that helps | Turn 18: AGENT: let me check that for you | Turn 19: CUSTOMER: finally someone answered | Turn 20: AGENT: I completely understand | Turn 21: CUSTOMER: why is this happening again | Turn 22: AGENT: we will fix this | Turn 23: CUSTOMER: I don't understand the problem | Turn 24: AGENT: thank you for your patience | Turn 25: CUSTOMER: thanks for the support | Turn 26: AGENT: glad to help | Turn 27: CUSTOMER: I need this resolved today,2,low,unresolved,1.0,v_shape,1,False,False,False,False,False,False,False,False,True,False,0.481,5,0,5.46,5.0,0.1965,0.377,0.2835,0.154,0,0,0.2743
463,account,296,0.7,36,Turn 1: CUSTOMER: finally someone answered | Turn 2: AGENT: thank you for calling | Turn 3: CUSTOMER: I waited so long | Turn 4: AGENT: I apologize for the inconvenience | Turn 5: CUSTOMER: still confused | Turn 6: AGENT: I am looking into your issue | Turn 7: CUSTOMER: this is taking too long | Turn 8: AGENT: your issue is important to us | Turn 9: CUSTOMER: this is taking too long | Turn 10: AGENT: thank you for calling | Turn 11: CUSTOMER: I am not happy with the service | Turn 12: AGENT: is there anything else | Turn 13: CUSTOMER: I don't understand the problem | Turn 14: AGENT: I can help you with that | Turn 15: CUSTOMER: this is really frustrating | Turn 16: AGENT: I appreciate your patience | Turn 17: CUSTOMER: I don't understand the problem | Turn 18: AGENT: I will resolve this for you | Turn 19: CUSTOMER: thanks that solved it | Turn 20: AGENT: your issue is important to us | Turn 21: CUSTOMER: I am not happy with the service | Turn 22: AGENT: thanks for waiting | Turn 23: CUSTOMER: this is annoying honestly | Turn 24: AGENT: this should work now | Turn 25: CUSTOMER: I don't understand the problem | Turn 26: AGENT: we will fix this | Turn 27: CUSTOMER: this is really frustrating | Turn 28: AGENT: please hold for a moment | Turn 29: CUSTOMER: I called yesterday also | Turn 30: AGENT: I apologize for the inconvenience | Turn 31: CUSTOMER: really appreciate your help | Turn 32: AGENT: I apologize for the inconvenience | Turn 33: CUSTOMER: this keeps happening | Turn 34: AGENT: we are working on it | Turn 35: CUSTOMER: this should not happen | Turn 36: AGENT: sorry for the trouble,3,medium,unresolved,0.0,flat,0,True,False,False,False,False,False,False,False,False,False,0.5,4,0,5.72,5.39,0.0529,-0.0363,0.3174,0.056,1,0,-0.5771
438,subscription,555,1.1,40,Turn 1: CUSTOMER: I waited so long | Turn 2: AGENT: thanks for waiting | Turn 3: CUSTOMER: this is really frustrating | Turn 4: AGENT: I will resolve this for you | Turn 5: CUSTOMER: third time calling | Turn 6: AGENT: thanks for waiting | Turn 7: CUSTOMER: I am not happy with the service | Turn 8: AGENT: glad to help | Turn 9: CUSTOMER: this is really frustrating | Turn 10: AGENT: we will fix this | Turn 11: CUSTOMER: thanks for the support | Turn 12: AGENT: I can help you with that | Turn 13: CUSTOMER: I called yesterday also | Turn 14: AGENT: thank you for your patience | Turn 15: CUSTOMER: thanks for the support | Turn 16: AGENT: let me check that for you | Turn 17: CUSTOMER: thanks that solved it | Turn 18: AGENT: is there anything else | Turn 19: CUSTOMER: thanks for the support | Turn 20: AGENT: thank you for your patience | Turn 21: CUSTOMER: okay that helps | Turn 22: AGENT: please hold for a moment | Turn 23: CUSTOMER: finally someone answered | Turn 24: AGENT: is there anything else | Turn 25: CUSTOMER: I am getting upset now | Turn 26: AGENT: I am looking into your issue | Turn 27: CUSTOMER: I am getting upset now | Turn 28: AGENT: I appreciate your patience | Turn 29: CUSTOMER: finally someone answered | Turn 30: AGENT: I will escalate this | Turn 31: CUSTOMER: this makes no sense | Turn 32: AGENT: I will escalate this | Turn 33: CUSTOMER: this should not happen | Turn 34: AGENT: please hold for a moment | Turn 35: CUSTOMER: I need this resolved today | Turn 36: AGENT: thanks for waiting | Turn 37: CUSTOMER: this should not happen | Turn 38: AGENT: thank you for your patience | Turn 39: CUSTOMER: please check again | Turn 40: AGENT: I will escalate this,1,low,unresolved,0.0,fall,1,False,False,False,False,False,False,False,False,True,False,0.5,10,0,5.4,5.05,0.1537,0.2073,0.3339,0.05,0,0,0.2743
1949,login,362,0.9,49,Turn 1: CUSTOMER: I need this resolved today | Turn 2: AGENT: I apologize for the inconvenience | Turn 3: CUSTOMER: I am getting upset now | Turn 4: AGENT: happy to resolve this | Turn 5: CUSTOMER: I am not happy with the service | Turn 6: AGENT: let me check that for you | Turn 7: CUSTOMER: this keeps happening | Turn 8: AGENT: we will fix this | Turn 9: CUSTOMER: I called yesterday also | Turn 10: AGENT: thank you for calling | Turn 11: CUSTOMER: this should not happen | Turn 12: AGENT: please hold for a moment | Turn 13: CUSTOMER: thanks that solved it | Turn 14: AGENT: I completely understand | Turn 15: CUSTOMER: still confused | Turn 16: AGENT: I understand your frustration | Turn 17: CUSTOMER: this is annoying honestly | Turn 18: AGENT: thank you for calling | Turn 19: CUSTOMER: this keeps happening | Turn 20: AGENT: please hold for a moment | Turn 21: CUSTOMER: finally someone answered | Turn 22: AGENT: let me check that for you | Turn 23: CUSTOMER: why is this happening again | Turn 24: AGENT: please hold for a moment | Turn 25: CUSTOMER: thanks that solved it | Turn 26: AGENT: glad to help | Turn 27: CUSTOMER: really appreciate your help | Turn 28: AGENT: we are working on it | Turn 29: CUSTOMER: I called yesterday also | Turn 30: AGENT: I appreciate your patience | Turn 31: CUSTOMER: why is this happening again | Turn 32: AGENT: I will escalate this | Turn 33: CUSTOMER: I waited so long | Turn 34: AGENT: I can help you with that | Turn 35: CUSTOMER: please check again | Turn 36: AGENT: thank you for calling | Turn 37: CUSTOMER: I called yesterday also | Turn 38: AGENT: sorry for the trouble | Turn 39: CUSTOMER: I am not happy with the service | Turn 40: AGENT: glad to help | Turn 41: CUSTOMER: thanks for the support | Turn 42: AGENT: I will resolve this for you | Turn 43: CUSTOMER: this is really frustrating | Turn 44: AGENT: I understand your frustration | Turn 45: CUSTOMER: this is taking too long | Turn 46: AGENT: I completely understand | Turn 47: CUSTOMER: this keeps happening | Turn 48: AGENT: we are working on it | Turn 49: CUSTOMER: really appreciate your help,5,high,resolved,0.0,rise,0,False,False,False,False,True,False,False,False,False,False,0.49,11,0,5.42,5.12,0.1123,0.1499,0.3526,0.208,1,0,-0.44
419,login,331,0.82,29,Turn 1: CUSTOMER: this keeps happening | Turn 2: AGENT: I understand your frustration | Turn 3: CUSTOMER: still confused | Turn 4: AGENT: I will escalate this | Turn 5: CUSTOMER: finally someone answered | Turn 6: AGENT: is there anything else | Turn 7: CUSTOMER: can you please help me | Turn 8: AGENT: thank you for calling | Turn 9: CUSTOMER: I am not happy with the service | Turn 10: AGENT: I appreciate your patience | Turn 11: CUSTOMER: nothing is working | Turn 12: AGENT: thank you for calling | Turn 13: CUSTOMER: thanks for the support | Turn 14: AGENT: we are working on it | Turn 15: CUSTOMER: I need this resolved today | Turn 16: AGENT: please hold for a moment | Turn 17: CUSTOMER: really appreciate your help | Turn 18: AGENT: we will fix this | Turn 19: CUSTOMER: thanks that solved it | Turn 20: AGENT: I understand your frustration | Turn 21: CUSTOMER: can you please help me | Turn 22: AGENT: I appreciate your patience | Turn 23: CUSTOMER: can you please help me | Turn 24: AGENT: we are working on it | Turn 25: CUSTOMER: really appreciate your help | Turn 26: AGENT: glad to help | Turn 27: CUSTOMER: this keeps happening | Turn 28: AGENT: I will resolve this for you | Turn 29: CUSTOMER: okay that helps,1,low,unresolved,0.0,flat,0,False,False,False,False,True,False,False,False,False,False,0.483,6,0,5.29,4.93,0.2245,0.3882,0.3686,0.286,0,0,-0.44
415,network,404,1.0,42,Turn 1: CUSTOMER: this should not happen | Turn 2: AGENT: please hold for a moment | Turn 3: CUSTOMER: why is this happening again | Turn 4: AGENT: thank you for your patience | Turn 5: CUSTOMER: this is really frustrating | Turn 6: AGENT: I can help you with that | Turn 7: CUSTOMER: please check again | Turn 8: AGENT: I completely understand | Turn 9: CUSTOMER: this is taking too long | Turn 10: AGENT: this should work now | Turn 11: CUSTOMER: thanks that solved it | Turn 12: AGENT: I completely understand | Turn 13: CUSTOMER: I am getting upset now | Turn 14: AGENT: please hold for a moment | Turn 15: CUSTOMER: I called yesterday also | Turn 16: AGENT: I appreciate your patience | Turn 17: CUSTOMER: I need this resolved today | Turn 18: AGENT: is there anything else | Turn 19: CUSTOMER: please check again | Turn 20: AGENT: happy to resolve this | Turn 21: CUSTOMER: still confused | Turn 22: AGENT: let me check that for you | Turn 23: CUSTOMER: this is taking too long | Turn 24: AGENT: happy to resolve this | Turn 25: CUSTOMER: why is this happening again | Turn 26: AGENT: I am looking into your issue | Turn 27: CUSTOMER: finally someone answered | Turn 28: AGENT: I will resolve this for you | Turn 29: CUSTOMER: why is this happening again | Turn 30: AGENT: I can help you with that | Turn 31: CUSTOMER: nothing is working | Turn 32: AGENT: please hold for a moment | Turn 33: CUSTOMER: this is taking too long | Turn 34: AGENT: glad to help | Turn 35: CUSTOMER: this should not happen | Turn 36: AGENT: this should work now | Turn 37: CUSTOMER: I don't understand the problem | Turn 38: AGENT: happy to resolve this | Turn 39: CUSTOMER: can you please help me | Turn 40: AGENT: let me check that for you | Turn 41: CUSTOMER: really appreciate your help | Turn 42: AGENT: this should work now,3,medium,unresolved,0.0,flat,0,False,False,False,False,False,True,False,False,False,False,0.5,9,0,5.57,5.19,0.1842,0.3411,0.3036,0.143,0,0,-0.3886
2121,billing,477,0.97,29,Turn 1: CUSTOMER: my issue is still not fixed | Turn 2: AGENT: I will escalate this | Turn 3: CUSTOMER: thanks that solved it | Turn 4: AGENT: I appreciate your patience | Turn 5: CUSTOMER: I called yesterday also | Turn 6: AGENT: thank you for calling | Turn 7: CUSTOMER: can you please help me | Turn 8: AGENT: let me check that for you | Turn 9: CUSTOMER: thanks for the support | Turn 10: AGENT: glad to help | Turn 11: CUSTOMER: this is taking too long | Turn 12: AGENT: happy to resolve this | Turn 13: CUSTOMER: this makes no sense | Turn 14: AGENT: this should work now | Turn 15: CUSTOMER: I called yesterday also | Turn 16: AGENT: I appreciate your patience | Turn 17: CUSTOMER: I am not happy with the service | Turn 18: AGENT: let me verify your details | Turn 19: CUSTOMER: this is really frustrating | Turn 20: AGENT: I am looking into your issue | Turn 21: CUSTOMER: still confused | Turn 22: AGENT: let me verify your details | Turn 23: CUSTOMER: thanks that solved it | Turn 24: AGENT: let me verify your details | Turn 25: CUSTOMER: thanks for the support | Turn 26: AGENT: thank you for your patience | Turn 27: CUSTOMER: this is taking too long | Turn 28: AGENT: I will escalate this | Turn 29: CUSTOMER: this is taking too long,5,high,resolved,0.0,rise,1,False,True,False,False,False,False,False,False,False,False,0.483,2,0,5.5,5.4,0.1584,0.1737,0.3513,0.143,0,0,0.2971
723,account,275,0.65,36,Turn 1: CUSTOMER: I am getting upset now | Turn 2: AGENT: sorry for the trouble | Turn 3: CUSTOMER: this keeps happening | Turn 4: AGENT: is there anything else | Turn 5: CUSTOMER: I called yesterday also | Turn 6: AGENT: thank you for calling | Turn 7: CUSTOMER: really appreciate your help | Turn 8: AGENT: I apologize for the inconvenience | Turn 9: CUSTOMER: I already tried that | Turn 10: AGENT: this should work now | Turn 11: CUSTOMER: thanks for the support | Turn 12: AGENT: I will resolve this for you | Turn 13: CUSTOMER: this makes no sense | Turn 14: AGENT: let me verify your details | Turn 15: CUSTOMER: nothing is working | Turn 16: AGENT: sorry for the trouble | Turn 17: CUSTOMER: can you please help me | Turn 18: AGENT: let me verify your details | Turn 19: CUSTOMER: still confused | Turn 20: AGENT: I will resolve this for you | Turn 21: CUSTOMER: okay that helps | Turn 22: AGENT: I will escalate this | Turn 23: CUSTOMER: I need this resolved today | Turn 24: AGENT: thank you for calling | Turn 25: CUSTOMER: this makes no sense | Turn 26: AGENT: is there anything else | Turn 27: CUSTOMER: third time calling | Turn 28: AGENT: I understand your frustration | Turn 29: CUSTOMER: nothing is working | Turn 30: AGENT: I understand your frustration | Turn 31: CUSTOMER: please check again | Turn 32: AGENT: thank you for calling | Turn 33: CUSTOMER: thanks for the support | Turn 34: AGENT: thank you for calling | Turn 35: CUSTOMER: this is taking too long | Turn 36: AGENT: your issue is important to us,3,medium,resolved,1.0,flat,0,True,False,False,False,False,False,False,False,False,False,0.5,7,0,5.44,4.78,0.0762,0.1809,0.3446,0.111,2,0,-0.5771
1037,refund,470,1.09,50,Turn 1: CUSTOMER: I waited so long | Turn 2: AGENT: we are working on it | Turn 3: CUSTOMER: please check again | Turn 4: AGENT: is there anything else | Turn 5: CUSTOMER: okay that helps | Turn 6: AGENT: I apologize for the inconvenience | Turn 7: CUSTOMER: thanks that solved it | Turn 8: AGENT: is there anything else | Turn 9: CUSTOMER: really appreciate your help | Turn 10: AGENT: I will resolve this for you | Turn 11: CUSTOMER: this is taking too long | Turn 12: AGENT: I will escalate this | Turn 13: CUSTOMER: this makes no sense | Turn 14: AGENT: we are working on it | Turn 15: CUSTOMER: really appreciate your help | Turn 16: AGENT: I can help you with that | Turn 17: CUSTOMER: this makes no sense | Turn 18: AGENT: I will escalate this | Turn 19: CUSTOMER: this is taking too long | Turn 20: AGENT: I appreciate your patience | Turn 21: CUSTOMER: still confused | Turn 22: AGENT: I apologize for the inconvenience | Turn 23: CUSTOMER: why is this happening again | Turn 24: AGENT: I appreciate your patience | Turn 25: CUSTOMER: thanks that solved it | Turn 26: AGENT: let me check that for you | Turn 27: CUSTOMER: really appreciate your help | Turn 28: AGENT: thank you for your patience | Turn 29: CUSTOMER: thanks that solved it | Turn 30: AGENT: I will resolve this for you | Turn 31: CUSTOMER: thanks that solved it | Turn 32: AGENT: I will resolve this for you | Turn 33: CUSTOMER: this is annoying honestly | Turn 34: AGENT: thank you for calling | Turn 35: CUSTOMER: I called yesterday also | Turn 36: AGENT: thank you for calling | Turn 37: CUSTOMER: this is annoying honestly | Turn 38: AGENT: is there anything else | Turn 39: CUSTOMER: this is taking too long | Turn 40: AGENT: your issue is important to us | Turn 41: CUSTOMER: this keeps happening | Turn 42: AGENT: we are working on it | Turn 43: CUSTOMER: I already tried that | Turn 44: AGENT: thank you for your patience | Turn 45: CUSTOMER: okay that helps | Turn 46: AGENT: thank you for calling | Turn 47: CUSTOMER: finally someone answered | Turn 48: AGENT: I understand your frustration | Turn 49: CUSTOMER: I am getting upset now | Turn 50: AGENT: please hold for a moment,4,high,resolved,1.0,rise,1,False,False,False,False,False,False,False,True,False,False,0.5,6,0,5.76,4.92,0.1703,0.0724,0.3098,0.12,0,0,0.4343
221,billing,386,0.79,38,Turn 1: CUSTOMER: really appreciate your help | Turn 2: AGENT: thanks for waiting | Turn 3: CUSTOMER: can you please help me | Turn 4: AGENT: thanks for waiting | Turn 5: CUSTOMER: I called yesterday also | Turn 6: AGENT: I apologize for the inconvenience | Turn 7: CUSTOMER: my issue is still not fixed | Turn 8: AGENT: thanks for waiting | Turn 9: CUSTOMER: my issue is still not fixed | Turn 10: AGENT: let me check that for you | Turn 11: CUSTOMER: this is annoying honestly | Turn 12: AGENT: let me verify your details | Turn 13: CUSTOMER: this makes no sense | Turn 14: AGENT: I apologize for the inconvenience | Turn 15: CUSTOMER: this is annoying honestly | Turn 16: AGENT: sorry for the trouble | Turn 17: CUSTOMER: I don't understand the problem | Turn 18: AGENT: let me verify your details | Turn 19: CUSTOMER: thanks that solved it | Turn 20: AGENT: this should work now | Turn 21: CUSTOMER: this makes no sense | Turn 22: AGENT: glad to help | Turn 23: CUSTOMER: this is annoying honestly | Turn 24: AGENT: I will escalate this | Turn 25: CUSTOMER: this keeps happening | Turn 26: AGENT: thank you for your patience | Turn 27: CUSTOMER: finally someone answered | Turn 28: AGENT: I will resolve this for you | Turn 29: CUSTOMER: really appreciate your help | Turn 30: AGENT: thank you for calling | Turn 31: CUSTOMER: third time calling | Turn 32: AGENT: we will fix this | Turn 33: CUSTOMER: I already tried that | Turn 34: AGENT: thank you for calling | Turn 35: CUSTOMER: I am getting upset now | Turn 36: AGENT: I can help you with that | Turn 37: CUSTOMER: third time calling | Turn 38: AGENT: thanks for waiting,3,medium,unresolved,0.0,rise,0,False,True,False,False,False,False,False,False,False,False,0.5,9,0,5.26,5.16,0.1457,0.1027,0.3125,0.0,1,0,-0.7029
2309,login,256,0.64,48,Turn 1: CUSTOMER: I already tried that | Turn 2: AGENT: sorry for the trouble | Turn 3: CUSTOMER: please check again | Turn 4: AGENT: I appreciate your patience | Turn 5: CUSTOMER: finally someone answered | Turn 6: AGENT: sorry for the trouble | Turn 7: CUSTOMER: my issue is still not fixed | Turn 8: AGENT: happy to resolve this | Turn 9: CUSTOMER: finally someone answered | Turn 10: AGENT: is there anything else | Turn 11: CUSTOMER: this should not happen | Turn 12: AGENT: thanks for waiting | Turn 13: CUSTOMER: my issue is still not fixed | Turn 14: AGENT: please hold for a moment | Turn 15: CUSTOMER: I called yesterday also | Turn 16: AGENT: this should work now | Turn 17: CUSTOMER: this should not happen | Turn 18: AGENT: I understand your frustration | Turn 19: CUSTOMER: thanks for the support | Turn 20: AGENT: thank you for calling | Turn 21: CUSTOMER: I waited so long | Turn 22: AGENT: I appreciate your patience | Turn 23: CUSTOMER: really appreciate your help | Turn 24: AGENT: let me verify your details | Turn 25: CUSTOMER: really appreciate your help | Turn 26: AGENT: we are working on it | Turn 27: CUSTOMER: okay that helps | Turn 28: AGENT: please hold for a moment | Turn 29: CUSTOMER: I called yesterday also | Turn 30: AGENT: I can help you with that | Turn 31: CUSTOMER: I need this resolved today | Turn 32: AGENT: I appreciate your patience | Turn 33: CUSTOMER: third time calling | Turn 34: AGENT: I am looking into your issue | Turn 35: CUSTOMER: can you please help me | Turn 36: AGENT: I can help you with that | Turn 37: CUSTOMER: I need this resolved today | Turn 38: AGENT: we will fix this | Turn 39: CUSTOMER: third time calling | Turn 40: AGENT: I am looking into your issue | Turn 41: CUSTOMER: okay that helps | Turn 42: AGENT: we will fix this | Turn 43: CUSTOMER: this is really frustrating | Turn 44: AGENT: thank you for your patience | Turn 45: CUSTOMER: I need this resolved today | Turn 46: AGENT: thanks for waiting | Turn 47: CUSTOMER: I need this resolved today | Turn 48: AGENT: let me verify your details,4,high,resolved,0.0,rise,0,False,False,False,False,True,False,False,False,False,False,0.5,9,0,5.46,5.08,0.169,0.1292,0.3053,0.167,2,0,-0.44
1363,account,278,0.66,41,Turn 1: CUSTOMER: I don't understand the problem | Turn 2: AGENT: thank you for calling | Turn 3: CUSTOMER: this should not happen | Turn 4: AGENT: I understand your frustration | Turn 5: CUSTOMER: I called yesterday also | Turn 6: AGENT: this should work now | Turn 7: CUSTOMER: I am getting upset now | Turn 8: AGENT: sorry for the trouble | Turn 9: CUSTOMER: this is taking too long | Turn 10: AGENT: let me verify your details | Turn 11: CUSTOMER: I need this resolved today | Turn 12: AGENT: your issue is important to us | Turn 13: CUSTOMER: thanks that solved it | Turn 14: AGENT: this should work now | Turn 15: CUSTOMER: finally someone answered | Turn 16: AGENT: I am looking into your issue | Turn 17: CUSTOMER: I am getting upset now | Turn 18: AGENT: I will resolve this for you | Turn 19: CUSTOMER: why is this happening again | Turn 20: AGENT: I appreciate your patience | Turn 21: CUSTOMER: I called yesterday also | Turn 22: AGENT: I will resolve this for you | Turn 23: CUSTOMER: I don't understand the problem | Turn 24: AGENT: thanks for waiting | Turn 25: CUSTOMER: why is this happening again | Turn 26: AGENT: let me check that for you | Turn 27: CUSTOMER: why is this happening again | Turn 28: AGENT: we are working on it | Turn 29: CUSTOMER: thanks that solved it | Turn 30: AGENT: glad to help | Turn 31: CUSTOMER: this is taking too long | Turn 32: AGENT: is there anything else | Turn 33: CUSTOMER: this makes no sense | Turn 34: AGENT: we are working on it | Turn 35: CUSTOMER: I don't understand the problem | Turn 36: AGENT: we are working on it | Turn 37: CUSTOMER: my issue is still not fixed | Turn 38: AGENT: I appreciate your patience | Turn 39: CUSTOMER: this is annoying honestly | Turn 40: AGENT: I can help you with that | Turn 41: CUSTOMER: I am not happy with the service,1,low,unresolved,0.0,flat,0,True,False,False,False,False,False,False,False,False,False,0.488,3,0,5.7,5.67,0.0893,0.0484,0.2884,0.15,1,0,-0.5771
732,technical,458,0.88,37,Turn 1: CUSTOMER: finally someone answered | Turn 2: AGENT: I will escalate this | Turn 3: CUSTOMER: I need this resolved today | Turn 4: AGENT: thank you for your patience | Turn 5: CUSTOMER: nothing is working | Turn 6: AGENT: happy to resolve this | Turn 7: CUSTOMER: third time calling | Turn 8: AGENT: thanks for waiting | Turn 9: CUSTOMER: I waited so long | Turn 10: AGENT: thanks for waiting | Turn 11: CUSTOMER: this keeps happening | Turn 12: AGENT: happy to resolve this | Turn 13: CUSTOMER: still confused | Turn 14: AGENT: we are working on it | Turn 15: CUSTOMER: please check again | Turn 16: AGENT: thank you for calling | Turn 17: CUSTOMER: my issue is still not fixed | Turn 18: AGENT: happy to resolve this | Turn 19: CUSTOMER: finally someone answered | Turn 20: AGENT: let me verify your details | Turn 21: CUSTOMER: I already tried that | Turn 22: AGENT: let me check that for you | Turn 23: CUSTOMER: this is annoying honestly | Turn 24: AGENT: we are working on it | Turn 25: CUSTOMER: I already tried that | Turn 26: AGENT: glad to help | Turn 27: CUSTOMER: I need this resolved today | Turn 28: AGENT: this should work now | Turn 29: CUSTOMER: this is really frustrating | Turn 30: AGENT: thank you for calling | Turn 31: CUSTOMER: nothing is working | Turn 32: AGENT: glad to help | Turn 33: CUSTOMER: this makes no sense | Turn 34: AGENT: this should work now | Turn 35: CUSTOMER: this is taking too long | Turn 36: AGENT: I will escalate this | Turn 37: CUSTOMER: this keeps happening,2,low,unresolved,1.0,v_shape,1,False,False,False,False,False,False,False,False,False,True,0.486,12,0,5.11,4.68,0.1434,0.0945,0.2971,0.0,0,0,0.2229
485,network,479,1.19,29,Turn 1: CUSTOMER: this is annoying honestly | Turn 2: AGENT: thank you for your patience | Turn 3: CUSTOMER: this should not happen | Turn 4: AGENT: I understand your frustration | Turn 5: CUSTOMER: really appreciate your help | Turn 6: AGENT: I understand your frustration | Turn 7: CUSTOMER: I waited so long | Turn 8: AGENT: we are working on it | Turn 9: CUSTOMER: this is taking too long | Turn 10: AGENT: thank you for calling | Turn 11: CUSTOMER: I already tried that | Turn 12: AGENT: we are working on it | Turn 13: CUSTOMER: still confused | Turn 14: AGENT: is there anything else | Turn 15: CUSTOMER: I am getting upset now | Turn 16: AGENT: I will resolve this for you | Turn 17: CUSTOMER: okay that helps | Turn 18: AGENT: this should work now | Turn 19: CUSTOMER: I already tried that | Turn 20: AGENT: we are working on it | Turn 21: CUSTOMER: why is this happening again | Turn 22: AGENT: I completely understand | Turn 23: CUSTOMER: thanks for the support | Turn 24: AGENT: I am looking into your issue | Turn 25: CUSTOMER: this should not happen | Turn 26: AGENT: your issue is important to us | Turn 27: CUSTOMER: why is this happening again | Turn 28: AGENT: I will escalate this | Turn 29: CUSTOMER: my issue is still not fixed,4,high,resolved,0.0,rise,1,False,False,False,False,False,True,False,False,False,False,0.483,3,0,5.64,5.13,0.0575,0.0337,0.2833,0.214,0,0,0.6114
